SI_исходный,SI_расчётный,разница
3.722222222222222,3.722222222222223,1.3322676295501878e-15
2.93,2.9299999999999997,4.440892098500626e-16
11.66666666666667,11.666666666666668,1.7763568394002505e-15
11.30555555555556,11.305555555555562,1.7763568394002505e-15
1.218181818181818,1.2181818181818185,4.440892098500626e-16
11.10416666666666,11.104166666666668,7.105427357601002e-15
28.98550724637681,28.985507246376816,7.105427357601002e-15
13.45291479820628,13.452914798206278,1.7763568394002505e-15
27.5,27.500000000000004,3.552713678800501e-15
1.0,1.0,0.0
5.500000000000001,5.499999999999999,1.7763568394002505e-15
11.52083333333333,11.520833333333337,7.105427357601002e-15
3.460606060606061,3.4606060606060605,4.440892098500626e-16
1.1,1.1000000000000003,2.220446049250313e-16
3.680851063829787,3.680851063829787,0.0
12.59375,12.59374999999999,1.0658141036401503e-14
104.1764705882353,104.17647058823529,1.4210854715202004e-14
8.545454545454545,8.545454545454547,1.7763568394002505e-15
22.61538461538462,22.615384615384617,3.552713678800501e-15
45.27777777777777,45.27777777777777,0.0
171.4705882352941,171.47058823529414,5.684341886080802e-14
24.66666666666667,24.66666666666667,0.0
1.85,1.8500000000000008,6.661338147750939e-16
1.555,1.5549999999999997,2.220446049250313e-16
11.6896551724138,11.689655172413799,1.7763568394002505e-15
1.764705882352941,1.7647058823529413,4.440892098500626e-16
1.0,1.0,0.0
1.0,1.0,0.0
2.307692307692307,2.307692307692307,0.0
1.613333333333333,1.6133333333333333,2.220446049250313e-16
2.083333333333333,2.083333333333333,0.0
1.851851851851852,1.8518518518518512,8.881784197001252e-16
2.0,2.0,0.0
2.466666666666667,2.4666666666666672,4.440892098500626e-16
1.0,1.0,0.0
6.999999999999999,6.999999999999997,1.7763568394002505e-15
2.24,2.24,0.0
1.003333333333333,1.0033333333333336,6.661338147750939e-16
1.53,1.5299999999999998,2.220446049250313e-16
5.008347245409015,5.008347245409016,8.881784197001252e-16
1.0,1.0,0.0
2.4,2.4,0.0
1.13,1.1300000000000001,2.220446049250313e-16
5.735714285714286,5.735714285714286,0.0
14.53448275862069,14.534482758620687,3.552713678800501e-15
6.666666666666667,6.666666666666665,1.7763568394002505e-15
9.166666666666666,9.166666666666666,0.0
14.4,14.400000000000004,3.552713678800501e-15
0.0807222517259692,0.0807222517259692,0.0
0.4166666666666667,0.41666666666666663,5.551115123125783e-17
1.0,1.0,0.0
0.5666666666666667,0.5666666666666665,1.1102230246251565e-16
1.0,1.0,0.0
3.58,3.5799999999999996,4.440892098500626e-16
3.114285714285714,3.1142857142857143,4.440892098500626e-16
0.9349999999999999,0.9349999999999999,0.0
1.806666666666667,1.8066666666666666,4.440892098500626e-16
2.44,2.440000000000001,8.881784197001252e-16
